workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
63,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""32SVAV9L3FARK7YH9H92KXDDKUCA3S""",63,"""Submitted""","""Thu Nov 08 09:35:05 CET 2018""","""Wed Nov 07 16:25:14 CET 2018""","""Wed Nov 07 16:55:05 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""29.7309"""
64,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3LBXNTKX0RWPVMVQ102QVIRXL7V9XC""",64,"""Submitted""","""Thu Nov 08 09:35:06 CET 2018""","""Wed Nov 07 16:25:11 CET 2018""","""Wed Nov 07 16:55:06 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""19.085266666666666"""
65,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3LEIZ60CDJ0E0HV52IQBS378T7T9Z9""",65,"""Submitted""","""Thu Nov 08 09:35:09 CET 2018""","""Wed Nov 07 16:27:51 CET 2018""","""Wed Nov 07 16:55:09 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""16.49435"""
66,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""37UQDCYH6XWTDE22MO3OT136A6Z7VV""",66,"""Submitted""","""Thu Nov 08 09:35:39 CET 2018""","""Wed Nov 07 16:25:13 CET 2018""","""Wed Nov 07 16:55:39 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""30.373383333333333"""
67,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3IJXV6UZ1XKY9R2HWV2BJT4C3GXRIH""",67,"""Submitted""","""Thu Nov 08 09:36:24 CET 2018""","""Wed Nov 07 16:35:34 CET 2018""","""Wed Nov 07 16:56:24 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""19.892333333333333"""
68,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""31LM9EDVOLT9P4UVL66UMAE2FYXJNX""",68,"""Submitted""","""Thu Nov 08 09:36:27 CET 2018""","""Wed Nov 07 16:36:15 CET 2018""","""Wed Nov 07 16:56:27 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""17.782766666666667"""
69,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3TYCR1GOTCK91JWERFT1XCY3T19ZLV""",69,"""Submitted""","""Thu Nov 08 09:36:45 CET 2018""","""Wed Nov 07 16:25:12 CET 2018""","""Wed Nov 07 16:56:45 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""28.636533333333333"""
70,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3AAJC4I4FGT36T8EOUHOHXLBPC4ZJT""",70,"""Submitted""","""Thu Nov 08 09:37:06 CET 2018""","""Wed Nov 07 16:31:37 CET 2018""","""Wed Nov 07 16:57:06 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""9.249583333333334"""
71,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3JC6VJ2SABKUYMLLN0XVZUBXYQ3A5I""",71,"""Submitted""","""Thu Nov 08 09:40:10 CET 2018""","""Wed Nov 07 16:25:17 CET 2018""","""Wed Nov 07 17:00:10 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""33.0117"""
72,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3QL2OFSM96JMHQOPBEP8Z617PEOCNC""",72,"""Submitted""","""Thu Nov 08 09:41:21 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 17:01:21 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""5.613366666666667"""
73,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3E47SOBEYQXU3PDYEYCGUY5Q3FUCIW""",73,"""Submitted""","""Thu Nov 08 09:42:25 CET 2018""","""Wed Nov 07 16:25:11 CET 2018""","""Wed Nov 07 17:02:25 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""17.381766666666667"""
74,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""386PBUZZXFYJ14RA9TQF9IADA3XJLV""",74,"""Submitted""","""Thu Nov 08 09:42:46 CET 2018""","""Wed Nov 07 16:52:21 CET 2018""","""Wed Nov 07 17:02:46 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""9.05385"""
75,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3HQUKB7LNFFLO2DUU88W5D1RGUKHHH""",75,"""Submitted""","""Thu Nov 08 09:44:07 CET 2018""","""Wed Nov 07 16:25:16 CET 2018""","""Wed Nov 07 17:04:07 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""10.272966666666667"""
76,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""320DUZ38G7N3FCD9Y2TZWQ55EMBJGP""",76,"""Submitted""","""Thu Nov 08 09:45:24 CET 2018""","""Wed Nov 07 16:42:04 CET 2018""","""Wed Nov 07 17:05:24 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""19.687183333333333"""
77,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3MMN5BL1WZ5SM8766KZ7TO8DEB1M3O""",77,"""Submitted""","""Thu Nov 08 09:50:11 CET 2018""","""Wed Nov 07 16:34:01 CET 2018""","""Wed Nov 07 17:10:11 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""34.5242"""
78,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3R5F3LQFV2LH74ZB479TPT2XO6EZOC""",78,"""Submitted""","""Thu Nov 08 09:56:29 CET 2018""","""Wed Nov 07 16:37:58 CET 2018""","""Wed Nov 07 17:16:29 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""30.81935"""
79,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3GGAI1SQEVZGZ83PZDA8MRC7KOECMC""",79,"""Submitted""","""Thu Nov 08 09:58:50 CET 2018""","""Wed Nov 07 17:05:20 CET 2018""","""Wed Nov 07 17:18:50 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""12.629083333333334"""
80,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3R0T90IZ1SDG7Y73OACD9MSAO22CG4""",80,"""Submitted""","""Thu Nov 08 10:03:04 CET 2018""","""Wed Nov 07 16:55:37 CET 2018""","""Wed Nov 07 17:23:04 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""25.7401"""
81,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3A1COHJ8NJWSVRC1R4EQS08SDBUH82""",81,"""Submitted""","""Thu Nov 08 10:04:16 CET 2018""","""Wed Nov 07 17:05:30 CET 2018""","""Wed Nov 07 17:24:16 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""11.493566666666666"""
82,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3A4TN5196KJU7U2E8GUVUM4B32FCH3""",82,"""Submitted""","""Thu Nov 08 10:04:18 CET 2018""","""Wed Nov 07 17:01:26 CET 2018""","""Wed Nov 07 17:24:18 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""6.654516666666667"""
83,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3A4TN5196KJU7U2E8GUVUM4B32FHC8""",83,"""Submitted""","""Thu Nov 08 10:06:16 CET 2018""","""Wed Nov 07 17:05:41 CET 2018""","""Wed Nov 07 17:26:16 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""20.379133333333332"""
84,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3R5F3LQFV2LH74ZB479TPT2XO6FOZ2""",84,"""Submitted""","""Thu Nov 08 10:11:31 CET 2018""","""Wed Nov 07 17:12:28 CET 2018""","""Wed Nov 07 17:31:31 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""9.827566666666666"""
85,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""31EUONYN2V40YKU13AKQ4NP10V9OV2""",85,"""Submitted""","""Thu Nov 08 10:13:24 CET 2018""","""Wed Nov 07 17:05:31 CET 2018""","""Wed Nov 07 17:33:24 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""27.567616666666666"""
86,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3TPZPLC3M0DY7B4JY0RZAS28JGCP3N""",86,"""Submitted""","""Thu Nov 08 10:14:16 CET 2018""","""Wed Nov 07 17:06:28 CET 2018""","""Wed Nov 07 17:34:16 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""9.3317"""
87,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3ZPBJO59KP24CM8S8CP6ESMTO2RHD8""",87,"""Submitted""","""Thu Nov 08 10:22:32 CET 2018""","""Wed Nov 07 17:05:30 CET 2018""","""Wed Nov 07 17:42:32 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""11.843433333333333"""
88,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3WJEQKOXA83VA4K2MDVJW4YGMAYA10""",88,"""Submitted""","""Thu Nov 08 10:32:11 CET 2018""","""Wed Nov 07 17:21:03 CET 2018""","""Wed Nov 07 17:52:11 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""17.897166666666667"""
89,"""3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Nov 07 16:24:55 CET 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Fri Dec 07 16:24:55 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BS6ERDL938LSDQHMRT0SH1FN9UD6H""","""3PIWWX1FJJ7D6E3A68E2T3XL6ESJJT""",89,"""Submitted""","""Thu Nov 08 10:42:41 CET 2018""","""Wed Nov 07 17:41:44 CET 2018""","""Wed Nov 07 18:02:41 CET 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""20.623633333333334"""
