workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response,language,enjoyment,gender,age,comments,fluent,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
5,"""mecket""","""plumry""",98,984,"""Fewer than half""",4400,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""sporer""","""firtly""",18,1498,"""More than half""",1571,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""pengyl""","""sedest""",42,1142,"""Fewer than half""",2160,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""strant""","""potind""",52,1023,"""Most""",1344,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""coppar""","""hunene""",39,1063,"""Fewer than half""",1644,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""kustle""","""reshix""",3,1046,"""Few""",1771,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""pobbit""","""spippy""",87,738,"""Few""",984,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""tiklet""","""hullaw""",77,740,"""Fewer than half""",1474,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""isbant""","""unairs""",3,787,"""Many""",1085,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""dorder""","""coggon""",56,887,"""Few""",2170,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""strant""","""potind""",49,1238,"""Fewer than half""",1830,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""pirter""","""secent""",20,1389,"""Fewer than half""",1297,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""raster""","""movell""",33,897,"""Fewer than half""",1780,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""zetten""","""unfobs""",92,1316,"""Many""",1474,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""middor""","""drooty""",85,660,"""Fewer than half""",1852,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""menner""","""nandow""",41,1587,"""Few""",1938,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""isbant""","""unairs""",33,733,"""Fewer than half""",1688,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""gukbar""","""soarse""",71,671,"""More than half""",1076,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""middor""","""drooty""",57,1049,"""Most""",1601,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""strant""","""potind""",70,725,"""Many""",1529,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""puggle""","""entand""",26,627,"""Many""",1170,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""awplor""","""fasees""",38,713,"""Most""",2276,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""gukbar""","""soarse""",85,572,"""Most""",1383,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""devole""","""sholly""",7,685,"""More than half""",1438,false,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
5,"""raster""","""movell""",23,987,"""Few""",1879,true,"""English""","""2""","""Female""","""33""","""""","""No""","""Yes""","""4.00""","""2""","""Windows""",768,1366,"""Chrome""","""3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Wed Jun 13 10:48:50 CEST 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Fri Jul 13 10:48:50 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3G5RUKN2EC4HW8JS9SAF8W4AH5UN9G""","""3RJSC4XJ10VYX9N3VY02AOZJJHN05V""",5,"""Submitted""","""Thu Jun 14 04:30:51 CEST 2018""","""Wed Jun 13 11:30:17 CEST 2018""","""Wed Jun 13 11:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.010516666666668"""
