workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
62,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3QFUFYSY9YG7YUYTKB0D83GAIKUF4B""",62,"""Submitted""","""Wed Oct 03 16:25:31 CEST 2018""","""Tue Oct 02 23:18:00 CEST 2018""","""Tue Oct 02 23:45:31 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""20.903866666666666"""
63,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""33SA9F9TRXVR1IHHZ6MQLDE1QCEEWE""",63,"""Submitted""","""Wed Oct 03 16:25:35 CEST 2018""","""Tue Oct 02 23:16:29 CEST 2018""","""Tue Oct 02 23:45:35 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""28.166033333333335"""
64,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3BF51CHDTVBAD27YW01BZL2AHNRH0V""",64,"""Submitted""","""Wed Oct 03 16:25:35 CEST 2018""","""Tue Oct 02 23:22:57 CEST 2018""","""Tue Oct 02 23:45:35 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.089616666666668"""
65,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3N1FSUEFL51A0AKXT55NK3DP67E4DP""",65,"""Submitted""","""Wed Oct 03 16:26:03 CEST 2018""","""Tue Oct 02 23:16:23 CEST 2018""","""Tue Oct 02 23:46:03 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.795266666666667"""
66,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3GGAI1SQEVZGZ83PZDA8MRC77YNMC2""",66,"""Submitted""","""Wed Oct 03 16:26:20 CEST 2018""","""Tue Oct 02 23:27:39 CEST 2018""","""Tue Oct 02 23:46:20 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""18.143466666666665"""
67,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""379J5II41OHBQO5IVSFOC2XLS5AELL""",67,"""Submitted""","""Wed Oct 03 16:26:34 CEST 2018""","""Tue Oct 02 23:28:30 CEST 2018""","""Tue Oct 02 23:46:34 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""13.347566666666667"""
68,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3LJ7UR74RHEJMMBAIZJQG8PJKBG4N7""",68,"""Submitted""","""Wed Oct 03 16:26:44 CEST 2018""","""Tue Oct 02 23:21:35 CEST 2018""","""Tue Oct 02 23:46:44 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""16.277066666666666"""
69,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3IX2EGZR7BKU42MNEDNBVUJC35VRJ9""",69,"""Submitted""","""Wed Oct 03 16:27:25 CEST 2018""","""Tue Oct 02 23:16:30 CEST 2018""","""Tue Oct 02 23:47:25 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""30.841183333333333"""
70,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""39PAAFCODM1GBCZ9ZR6PYXVOMDZTV9""",70,"""Submitted""","""Wed Oct 03 16:28:09 CEST 2018""","""Tue Oct 02 23:16:30 CEST 2018""","""Tue Oct 02 23:48:09 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""18.3282"""
71,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""31T4R4OBOSHXE5W2V78J39FHC9SC7H""",71,"""Submitted""","""Wed Oct 03 16:28:29 CEST 2018""","""Tue Oct 02 23:16:24 CEST 2018""","""Tue Oct 02 23:48:29 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""24.879416666666668"""
72,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3WS1NTTKEYDQZ6GS1ADBW0QX18EF0V""",72,"""Submitted""","""Wed Oct 03 16:28:58 CEST 2018""","""Tue Oct 02 23:36:08 CEST 2018""","""Tue Oct 02 23:48:58 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""12.4019"""
73,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3I33IC7ZWF32ZP2Y5HVX1N8L1QLA2X""",73,"""Submitted""","""Wed Oct 03 16:30:51 CEST 2018""","""Tue Oct 02 23:16:30 CEST 2018""","""Tue Oct 02 23:50:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""34.14038333333333"""
74,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3T111IHZ5ER5YQ9ES1WY605970JR9E""",74,"""Submitted""","""Wed Oct 03 16:33:02 CEST 2018""","""Tue Oct 02 23:16:26 CEST 2018""","""Tue Oct 02 23:53:02 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""19.611666666666668"""
75,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3LEIZ60CDJ0E0HV52IQBS378GH29ZP""",75,"""Submitted""","""Wed Oct 03 16:34:35 CEST 2018""","""Tue Oct 02 23:35:47 CEST 2018""","""Tue Oct 02 23:54:35 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""12.19515"""
76,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""35LDD5557A5YI6FDRQR6AAPFC7WMKF""",76,"""Submitted""","""Wed Oct 03 16:38:36 CEST 2018""","""Tue Oct 02 23:38:10 CEST 2018""","""Tue Oct 02 23:58:36 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""11.279333333333334"""
77,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3DL65MZB8DGINKBCIFMP9J7YYWWEC5""",77,"""Submitted""","""Wed Oct 03 16:40:21 CEST 2018""","""Tue Oct 02 23:33:54 CEST 2018""","""Wed Oct 03 00:00:21 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""20.637283333333333"""
78,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3QY7M81QH7NFX38QNKPHRSSPHI17KP""",78,"""Submitted""","""Wed Oct 03 16:46:52 CEST 2018""","""Tue Oct 02 23:50:18 CEST 2018""","""Wed Oct 03 00:06:52 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""15.827766666666667"""
79,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3K772S5NP8C94SMS470QKA4EBO1EHE""",79,"""Submitted""","""Wed Oct 03 16:46:54 CEST 2018""","""Tue Oct 02 23:41:46 CEST 2018""","""Wed Oct 03 00:06:54 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""21.722066666666667"""
80,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3R2PKQ87NW97CBPPRN6UXUA2K37MI4""",80,"""Submitted""","""Wed Oct 03 16:49:15 CEST 2018""","""Tue Oct 02 23:57:01 CEST 2018""","""Wed Oct 03 00:09:15 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""10.917083333333334"""
81,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3ZSY5X72NXC85DDKUQFG3Q0Y2Z5ORP""",81,"""Submitted""","""Wed Oct 03 16:50:38 CEST 2018""","""Tue Oct 02 23:56:41 CEST 2018""","""Wed Oct 03 00:10:38 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""3.6805833333333333"""
82,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""36H9ULYP62VX1CHENINHE55T0HKJF6""",82,"""Submitted""","""Wed Oct 03 16:51:51 CEST 2018""","""Tue Oct 02 23:56:51 CEST 2018""","""Wed Oct 03 00:11:51 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""6.347033333333333"""
83,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3QJOXOW4XJSVW6N3V4G3CFCASA0MEV""",83,"""Submitted""","""Wed Oct 03 16:52:02 CEST 2018""","""Tue Oct 02 23:56:41 CEST 2018""","""Wed Oct 03 00:12:02 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""14.7416"""
84,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""32Q90QCQ1SM06IN0AS3NX2K6355EKI""",84,"""Submitted""","""Wed Oct 03 16:56:40 CEST 2018""","""Tue Oct 02 23:51:00 CEST 2018""","""Wed Oct 03 00:16:40 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""21.672883333333335"""
85,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3TR2532VIPV1IJO3MPKDKZSG7IHJ63""",85,"""Submitted""","""Wed Oct 03 16:59:31 CEST 2018""","""Tue Oct 02 23:56:31 CEST 2018""","""Wed Oct 03 00:19:31 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""22.004283333333333"""
86,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3DR23U6WE5FZ91DN41HFYT72MIWETO""",86,"""Submitted""","""Wed Oct 03 17:00:46 CEST 2018""","""Tue Oct 02 23:57:01 CEST 2018""","""Wed Oct 03 00:20:46 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""22.892416666666666"""
87,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3P4RDNWND57HB3J4OQT2H2ILG9CJIX""",87,"""Submitted""","""Wed Oct 03 17:14:09 CEST 2018""","""Tue Oct 02 23:57:32 CEST 2018""","""Wed Oct 03 00:34:09 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""L\""""","""36.17393333333333"""
88,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3NPFYT4IZC54AWIYF680NZDKCUZGXQ""",88,"""Submitted""","""Wed Oct 03 17:19:36 CEST 2018""","""Wed Oct 03 00:20:40 CEST 2018""","""Wed Oct 03 00:39:36 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""18.245533333333334"""
89,"""3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Tue Oct 02 23:16:03 CEST 2018""","""90""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 J""","""2400""","""60000""","""Thu Nov 01 22:16:03 CET 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3JVP4ZJHDPT7MDKOCGEUAD710VBI0K""","""3018Q3ZVOIRJ39JJK7AY2VGTDI1RAT""",89,"""Submitted""","""Wed Oct 03 17:23:38 CEST 2018""","""Wed Oct 03 00:21:11 CEST 2018""","""Wed Oct 03 00:43:38 CEST 2018""","""""","""""","""""","""""","""""","""[]""","""\""J\""""","""21.840916666666665"""
