workerid,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
58,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3Z7VU45IPYIWBCSAY5BIDXPOQYXZ1H""",58,"""Approved""","""Mon Jun 18 04:43:13 CEST 2018""","""Sun Jun 17 11:49:30 CEST 2018""","""Sun Jun 17 12:03:13 CEST 2018""","""Sun Jun 17 12:26:04 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""12.462216666666666"""
59,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""308XBLVESI5OMJOBQLAUX60Y3T5RBZ""",59,"""Approved""","""Mon Jun 18 04:43:15 CEST 2018""","""Sun Jun 17 11:41:59 CEST 2018""","""Sun Jun 17 12:03:15 CEST 2018""","""Sun Jun 17 12:26:05 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""20.4728"""
60,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3K4J6M3CXEUSEJA54WGM3R2LJ29GAX""",60,"""Approved""","""Mon Jun 18 04:43:45 CEST 2018""","""Sun Jun 17 11:32:27 CEST 2018""","""Sun Jun 17 12:03:45 CEST 2018""","""Sun Jun 17 12:26:05 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""31.16745"""
61,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3RGU30DZTA937M9V95RU9VP15BFJMO""",61,"""Approved""","""Mon Jun 18 04:44:07 CEST 2018""","""Sun Jun 17 11:43:24 CEST 2018""","""Sun Jun 17 12:04:07 CEST 2018""","""Sun Jun 17 12:26:06 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""20.644733333333335"""
62,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3M23Y66PO28UHM7T9JTRC0J2BUD6SH""",62,"""Approved""","""Mon Jun 18 04:44:29 CEST 2018""","""Sun Jun 17 11:30:21 CEST 2018""","""Sun Jun 17 12:04:29 CEST 2018""","""Sun Jun 17 12:26:07 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""30.04565"""
63,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""30MVJZJNHMEO02Q1KWNP49JH5C8J9P""",63,"""Approved""","""Mon Jun 18 04:44:44 CEST 2018""","""Sun Jun 17 11:36:51 CEST 2018""","""Sun Jun 17 12:04:44 CEST 2018""","""Sun Jun 17 12:26:07 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""27.789466666666666"""
64,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3KYQYYSHYV8E43UFCPKWY1JTVRXDOJ""",64,"""Approved""","""Mon Jun 18 04:44:54 CEST 2018""","""Sun Jun 17 11:33:19 CEST 2018""","""Sun Jun 17 12:04:54 CEST 2018""","""Sun Jun 17 12:26:08 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""31.53001666666667"""
65,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3AAPLD8UCCIBTB4PU2PLJW4EMR7THU""",65,"""Approved""","""Mon Jun 18 04:45:09 CEST 2018""","""Sun Jun 17 11:37:52 CEST 2018""","""Sun Jun 17 12:05:09 CEST 2018""","""Sun Jun 17 12:26:08 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""27.20231666666667"""
66,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3N4BPTXIO8THVEKM0SIS1K68XMIUKQ""",66,"""Approved""","""Mon Jun 18 04:46:01 CEST 2018""","""Sun Jun 17 11:51:24 CEST 2018""","""Sun Jun 17 12:06:01 CEST 2018""","""Sun Jun 17 12:26:09 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""7.8448"""
67,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3PM8NZGV8YHVNLCCI2DCHDHLQARQX6""",67,"""Approved""","""Mon Jun 18 04:46:31 CEST 2018""","""Sun Jun 17 11:34:37 CEST 2018""","""Sun Jun 17 12:06:31 CEST 2018""","""Sun Jun 17 12:26:10 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""31.830816666666667"""
68,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3ZDAD0O1T1E8F144Z677MIS8AHQTXN""",68,"""Approved""","""Mon Jun 18 04:47:21 CEST 2018""","""Sun Jun 17 11:41:46 CEST 2018""","""Sun Jun 17 12:07:21 CEST 2018""","""Sun Jun 17 12:26:11 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""25.392666666666667"""
69,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3DYGAII7PL9QECALWB3VN0VIOBIQPI""",69,"""Approved""","""Mon Jun 18 04:47:26 CEST 2018""","""Sun Jun 17 11:30:20 CEST 2018""","""Sun Jun 17 12:07:26 CEST 2018""","""Sun Jun 17 12:26:11 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""31.1877"""
70,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3R2UR8A0IAHS29ZW3PL8S8MLB99OXW""",70,"""Approved""","""Mon Jun 18 04:47:38 CEST 2018""","""Sun Jun 17 11:41:47 CEST 2018""","""Sun Jun 17 12:07:38 CEST 2018""","""Sun Jun 17 12:26:12 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""23.1115"""
71,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3E7TUJ2EGCNBXGQ9A01E1BO40SBD95""",71,"""Approved""","""Mon Jun 18 04:47:42 CEST 2018""","""Sun Jun 17 12:01:40 CEST 2018""","""Sun Jun 17 12:07:42 CEST 2018""","""Sun Jun 17 12:26:12 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""5.437916666666666"""
72,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3LKC68YZ3A4DD9U6TKPMQP8E273OW3""",72,"""Approved""","""Mon Jun 18 04:49:49 CEST 2018""","""Sun Jun 17 11:41:40 CEST 2018""","""Sun Jun 17 12:09:49 CEST 2018""","""Sun Jun 17 12:26:13 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""27.072983333333333"""
73,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""31LVTDXBL7B0ZSANHYZOB9W3FNJRLM""",73,"""Approved""","""Mon Jun 18 04:50:17 CEST 2018""","""Sun Jun 17 11:43:19 CEST 2018""","""Sun Jun 17 12:10:17 CEST 2018""","""Sun Jun 17 12:26:14 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""26.920683333333333"""
74,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3EWIJTFFVO8YTSGW6ZT5EI5WX0IE0N""",74,"""Approved""","""Mon Jun 18 04:52:15 CEST 2018""","""Sun Jun 17 11:41:49 CEST 2018""","""Sun Jun 17 12:12:15 CEST 2018""","""Sun Jun 17 12:26:14 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""30.236716666666666"""
75,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3QAPZX2QN4E6YC4GDFY4CHW70XT20A""",75,"""Approved""","""Mon Jun 18 04:52:48 CEST 2018""","""Sun Jun 17 12:09:16 CEST 2018""","""Sun Jun 17 12:12:48 CEST 2018""","""Sun Jun 17 12:26:15 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""2.8472166666666667"""
76,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3KV0LJBBH2MK5AS8HA03BMBSFS9MRJ""",76,"""Approved""","""Mon Jun 18 04:53:26 CEST 2018""","""Sun Jun 17 11:52:14 CEST 2018""","""Sun Jun 17 12:13:26 CEST 2018""","""Sun Jun 17 12:26:16 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""20.383666666666667"""
77,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3SNLUL3WO4OSFK24LSUTGKJNMMNULT""",77,"""Approved""","""Mon Jun 18 04:56:11 CEST 2018""","""Sun Jun 17 11:51:56 CEST 2018""","""Sun Jun 17 12:16:11 CEST 2018""","""Sun Jun 17 12:26:16 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""17.329033333333335"""
78,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""33UKMF9319L1YKVKUW6AXF72XL2TT4""",78,"""Approved""","""Mon Jun 18 04:57:56 CEST 2018""","""Sun Jun 17 11:40:31 CEST 2018""","""Sun Jun 17 12:17:56 CEST 2018""","""Sun Jun 17 12:26:17 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""37.28653333333333"""
79,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""32Q90QCQ1SM06IN0AS3NX2K5BYOEKT""",79,"""Approved""","""Mon Jun 18 04:57:56 CEST 2018""","""Sun Jun 17 11:47:38 CEST 2018""","""Sun Jun 17 12:17:56 CEST 2018""","""Sun Jun 17 12:26:17 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""30.24375"""
80,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3GU1KF0O4I23A68WDT65SB0J2BHBPR""",80,"""Approved""","""Mon Jun 18 05:05:53 CEST 2018""","""Sun Jun 17 12:08:34 CEST 2018""","""Sun Jun 17 12:25:53 CEST 2018""","""Mon Jun 18 05:06:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""17.155033333333332"""
81,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OS4RQUCR9GRJTJ2ZQA0GHMF05VFBT""",81,"""Approved""","""Mon Jun 18 05:06:29 CEST 2018""","""Sun Jun 17 12:09:12 CEST 2018""","""Sun Jun 17 12:26:29 CEST 2018""","""Mon Jun 18 05:06:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""15.575866666666666"""
82,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3WZ36BJEV3H12Y13UAFPXL1GRE2BTW""",82,"""Approved""","""Mon Jun 18 05:08:08 CEST 2018""","""Sun Jun 17 12:09:18 CEST 2018""","""Sun Jun 17 12:28:08 CEST 2018""","""Mon Jun 18 05:08:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""18.73753333333333"""
83,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3X65QVEQI0OWTQL4Z19TMEXHFMGLCA""",83,"""Approved""","""Mon Jun 18 05:10:37 CEST 2018""","""Sun Jun 17 11:52:58 CEST 2018""","""Sun Jun 17 12:30:37 CEST 2018""","""Mon Jun 18 05:10:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""36.13186666666667"""
84,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3QY7M81QH7NFX38QNKPHRSSOPBL7K1""",84,"""Approved""","""Mon Jun 18 05:11:46 CEST 2018""","""Sun Jun 17 12:10:52 CEST 2018""","""Sun Jun 17 12:31:46 CEST 2018""","""Mon Jun 18 05:12:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""18.194183333333335"""
85,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3CFJTT4SXTROR8I2NH45ECDBX7WI71""",85,"""Approved""","""Mon Jun 18 05:16:30 CEST 2018""","""Sun Jun 17 12:17:32 CEST 2018""","""Sun Jun 17 12:36:30 CEST 2018""","""Mon Jun 18 05:16:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""left arrow\""""","""18.8819"""
86,"""3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3OQLHYCQDJR11XSBHC1L737IAQVFDI""","""Fun psychology / language experiment!""","""You will be asked to judge whether certain sentences are true or false in context.""","""language research fun cognitive science university explanations""","""$4.00""","""Sun Jun 17 11:28:01 CEST 2018""","""90""","""1""","""0""","""89""","""Reviewable""","""NotReviewed""","""1 left arrow""","""2400""","""60000""","""Sun Jun 17 12:24:07 CEST 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3LXX8KJXPWAZETJ4A7ASNL4F7R6O9R""","""3X1FV8S5JXSC67D3FR7IZEGY4CAVGD""",86,"""Approved""","""Mon Jun 18 05:17:30 CEST 2018""","""Sun Jun 17 12:09:59 CEST 2018""","""Sun Jun 17 12:37:30 CEST 2018""","""Mon Jun 18 05:17:43 CEST 2018""","""""","""""","""""","""""","""[]""","""\""right arrow\""""","""27.131616666666666"""
